GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,1500 [910-2100],1500.00000,910.00000,2100.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZWE,Zimbabwe,,1500 [970-2200],1500.00000,970.00000,2200.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,1500 [970-2200],1500.00000,970.00000,2200.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZWE,Zimbabwe,,1600 [1000-2300],1600.00000,1000.00000,2300.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,1700 [1100-2500],1700.00000,1100.00000,2500.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,1900 [1200-2800],1900.00000,1200.00000,2800.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZWE,Zimbabwe,,2900 [1200-5400],2900.00000,1200.00000,5400.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZWE,Zimbabwe,,3300 [1300-6400],3300.00000,1300.00000,6400.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZWE,Zimbabwe,,3100 [1300-5800],3100.00000,1300.00000,5800.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZWE,Zimbabwe,,3500 [1300-6800],3500.00000,1300.00000,6800.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZWE,Zimbabwe,,3400 [1400-6200],3400.00000,1400.00000,6200.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZWE,Zimbabwe,,3400 [1400-6300],3400.00000,1400.00000,6300.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,ZWE,Zimbabwe,,2200 [1500-3000],2200.00000,1500.00000,3000.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZWE,Zimbabwe,,4000 [1500-7700],4000.00000,1500.00000,7700.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZWE,Zimbabwe,,4000 [1600-7500],4000.00000,1600.00000,7500.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZWE,Zimbabwe,,4300 [1700-8200],4300.00000,1700.00000,8200.00000,,,
TB_e_mort_exc_tbhiv_num,"Number of deaths due to tuberculosis, excluding HIV",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1425,PUBLISHED,Published,,2022,2022,,AFR,Africa,,,2022,2022,,,ZWE,Zimbabwe,,2300 [1900-2800],2300.00000,1900.00000,2800.00000,,,
TB_e_inc_num_014,Number of incident tuberculosis cases in children aged 0 - 14,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2022,2022,,AFR,Africa,,,2022,2022,,,ZWE,Zimbabwe,,4400 [2700-6100],4400.00000,2700.00000,6100.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZWE,Zimbabwe,,50000 [9100-125000],50000.00000,9100.00000,125000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZWE,Zimbabwe,,48000 [9800-117000],48000.00000,9800.00000,117000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZWE,Zimbabwe,,46000 [11000-108000],46000.00000,11000.00000,108000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,17000 [12000-24000],17000.00000,12000.00000,24000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZWE,Zimbabwe,,44000 [12000-97000],44000.00000,12000.00000,97000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,ZWE,Zimbabwe,,19000 [13000-26000],19000.00000,13000.00000,26000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZWE,Zimbabwe,,72000 [14000-176000],72000.00000,14000.00000,176000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,20000 [14000-26000],20000.00000,14000.00000,26000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,18000 [14000-24000],18000.00000,14000.00000,24000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2022,2022,,AFR,Africa,,,2022,2022,,,ZWE,Zimbabwe,,20000 [14000-28000],20000.00000,14000.00000,28000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZWE,Zimbabwe,,53000 [14000-118000],53000.00000,14000.00000,118000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZWE,Zimbabwe,,69000 [15000-164000],69000.00000,15000.00000,164000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZWE,Zimbabwe,,22000 [15000-29000],22000.00000,15000.00000,29000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZWE,Zimbabwe,,21000 [15000-27000],21000.00000,15000.00000,27000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZWE,Zimbabwe,,66000 [16000-149000],66000.00000,16000.00000,149000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,24000 [16000-33000],24000.00000,16000.00000,33000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,26000 [16000-38000],26000.00000,16000.00000,38000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZWE,Zimbabwe,,61000 [17000-132000],61000.00000,17000.00000,132000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZWE,Zimbabwe,,54000 [17000-110000],54000.00000,17000.00000,110000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZWE,Zimbabwe,,53000 [17000-108000],53000.00000,17000.00000,108000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZWE,Zimbabwe,,52000 [17000-106000],52000.00000,17000.00000,106000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZWE,Zimbabwe,,34000 [18000-55000],34000.00000,18000.00000,55000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,37000 [19000-61000],37000.00000,19000.00000,61000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZWE,Zimbabwe,,29000 [19000-42000],29000.00000,19000.00000,42000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZWE,Zimbabwe,,72000 [20000-156000],72000.00000,20000.00000,156000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZWE,Zimbabwe,,53000 [20000-102000],53000.00000,20000.00000,102000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZWE,Zimbabwe,,45000 [20000-80000],45000.00000,20000.00000,80000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,29000 [21000-40000],29000.00000,21000.00000,40000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,ZWE,Zimbabwe,,31000 [22000-43000],31000.00000,22000.00000,43000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZWE,Zimbabwe,,33000 [23000-43000],33000.00000,23000.00000,43000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,32000 [23000-42000],32000.00000,23000.00000,42000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,31000 [23000-40000],31000.00000,23000.00000,40000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,34000 [24000-47000],34000.00000,24000.00000,47000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZWE,Zimbabwe,,34000 [24000-46000],34000.00000,24000.00000,46000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2022,2022,,AFR,Africa,,,2022,2022,,,ZWE,Zimbabwe,,33000 [24000-46000],33000.00000,24000.00000,46000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,39000 [24000-56000],39000.00000,24000.00000,56000.00000,,,
TB_e_inc_tbhiv_num,"Number of incident tuberculosis cases,  (HIV-positive cases)",https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZWE,Zimbabwe,,41000 [24000-64000],41000.00000,24000.00000,64000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZWE,Zimbabwe,,73000 [25000-147000],73000.00000,25000.00000,147000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZWE,Zimbabwe,,74000 [25000-148000],74000.00000,25000.00000,148000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZWE,Zimbabwe,,57000 [25000-101000],57000.00000,25000.00000,101000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZWE,Zimbabwe,,47000 [25000-76000],47000.00000,25000.00000,76000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZWE,Zimbabwe,,75000 [26000-148000],75000.00000,26000.00000,148000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,50000 [26000-82000],50000.00000,26000.00000,82000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZWE,Zimbabwe,,41000 [26000-60000],41000.00000,26000.00000,60000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZWE,Zimbabwe,,74000 [30000-138000],74000.00000,30000.00000,138000.00000,,,
TB_e_inc_num,Number of incident tuberculosis cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/1426,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZWE,Zimbabwe,,53000 [31000-82000],53000.00000,31000.00000,82000.00000,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,1995,1995,,AFR,Africa,,,1995,1995,,,ZWE,Zimbabwe,,53,53.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,1996,1996,,AFR,Africa,,,1996,1996,,,ZWE,Zimbabwe,,32,32.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,1997,1997,,AFR,Africa,,,1997,1997,,,ZWE,Zimbabwe,,69,69.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,1998,1998,,AFR,Africa,,,1998,1998,,,ZWE,Zimbabwe,,70,70.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,ZWE,Zimbabwe,,73,73.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZWE,Zimbabwe,,69,69.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZWE,Zimbabwe,,71,71.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZWE,Zimbabwe,,67,67.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZWE,Zimbabwe,,66,66.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZWE,Zimbabwe,,48,48.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZWE,Zimbabwe,,66,66.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,ZWE,Zimbabwe,,67,67.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,ZWE,Zimbabwe,,78,78.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,ZWE,Zimbabwe,,70,70.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,ZWE,Zimbabwe,,75,75.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2010,2010,,AFR,Africa,,,2010,2010,,,ZWE,Zimbabwe,,76,76.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2011,2011,,AFR,Africa,,,2011,2011,,,ZWE,Zimbabwe,,80,80.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2012,2012,,AFR,Africa,,,2012,2012,,,ZWE,Zimbabwe,,81,81.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2013,2013,,AFR,Africa,,,2013,2013,,,ZWE,Zimbabwe,,80,80.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,ZWE,Zimbabwe,,81,81.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,ZWE,Zimbabwe,,81,81.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,ZWE,Zimbabwe,,81,81.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,ZWE,Zimbabwe,,83,83.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,ZWE,Zimbabwe,,84,84.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,ZWE,Zimbabwe,,84,84.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,ZWE,Zimbabwe,,88,88.00000,,,,,
TB_c_new_tsr,Treatment success rate: new TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,ZWE,Zimbabwe,,90,90.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,ZWE,Zimbabwe,,66,66.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,ZWE,Zimbabwe,,65,65.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,ZWE,Zimbabwe,,61,61.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,ZWE,Zimbabwe,,63,63.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,ZWE,Zimbabwe,,62,62.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,ZWE,Zimbabwe,,53,53.00000,,,,,
TB_c_ret_tsr,Treatment success rate: previously treated TB cases,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/4462,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,ZWE,Zimbabwe,,60,60.00000,,,,,
